Age,Gender,Region,SubscriptionLength,UsageFrequency,Complaints,PromotionsUsed,AverageSpending,PaymentMethod,DeviceType,CustomerChurned
33,Female,Asia,24,10,3,1,10.0,PayPal,Desktop,0
44,Male,Europe,8,10,1,2,49.01478171743487,Direct Debit,Tablet,0
20,Female,Asia,13,9,5,5,79.6065916942517,PayPal,Mobile,0
38,Male,South America,5,8,1,3,42.94901148858682,Credit Card,Tablet,1
18,Male,North America,9,9,1,1,57.727891626718,Credit Card,Mobile,0
25,Male,Asia,17,10,1,3,38.075241024391104,PayPal,Tablet,0
29,Male,Asia,24,10,3,2,55.23142185080827,Credit Card,Mobile,0
40,Female,South America,24,10,5,5,71.62508667901295,Credit Card,Tablet,0
27,Male,Asia,17,10,1,0,56.91646712448351,Credit Card,Mobile,0
36,Female,North America,18,10,1,5,73.52867254877081,PayPal,Mobile,0
28,Female,Asia,9,10,0,5,15.484226035412355,Direct Debit,Desktop,0
29,Male,Europe,9,10,2,4,46.76373894458507,PayPal,Tablet,0
47,Female,South America,1,7,2,4,39.07646005496754,PayPal,Mobile,1
23,Female,North America,13,10,0,4,49.37821062767377,PayPal,Tablet,0
42,Female,South America,12,9,1,3,76.77349905737536,Credit Card,Mobile,1
34,Male,Europe,12,7,2,4,54.41653498377052,Direct Debit,Desktop,0
29,Male,Asia,9,10,2,2,87.08139933676708,PayPal,Tablet,0
22,Female,Asia,24,10,0,1,62.33123434540613,PayPal,Tablet,0
23,Female,South America,17,10,2,3,69.8620245708939,Direct Debit,Desktop,0
27,Female,South America,24,10,2,2,38.68696224875938,PayPal,Desktop,0
33,Male,North America,10,10,0,3,75.36728382117067,Direct Debit,Mobile,0
41,Male,North America,24,10,1,0,60.46119570964325,Direct Debit,Desktop,0
31,Female,Asia,24,10,5,5,19.261361635704706,Direct Debit,Tablet,0
32,Female,South America,23,10,2,4,39.902836783334806,Direct Debit,Desktop,0
34,Male,North America,16,10,0,4,70.81935212080344,Direct Debit,Tablet,0
39,Female,South America,10,10,0,3,63.2818798692185,Direct Debit,Tablet,0
41,Male,South America,24,10,4,1,76.85104902369892,PayPal,Mobile,0
21,Male,South America,12,10,3,1,50.03671940564269,PayPal,Mobile,1
32,Male,North America,12,9,1,4,73.09241701922483,Credit Card,Desktop,0
47,Male,Europe,24,10,0,1,76.4612914697427,Direct Debit,Tablet,0
21,Female,Asia,24,10,1,1,82.69415535631386,PayPal,Tablet,0
35,Male,Asia,4,9,1,2,27.815930142614206,Direct Debit,Mobile,1
33,Female,Asia,22,10,6,3,55.47853207628715,Credit Card,Mobile,0
29,Male,North America,14,8,4,1,68.55625683886619,Direct Debit,Tablet,0
50,Male,South America,14,6,2,0,48.7476835209052,PayPal,Tablet,0
35,Male,South America,9,6,4,2,68.10713965673281,Credit Card,Desktop,1
50,Female,South America,5,9,4,4,64.0799536681189,Credit Card,Tablet,1
35,Male,North America,2,10,1,1,45.95658638333766,PayPal,Tablet,1
39,Female,North America,4,6,2,4,10.0,Credit Card,Tablet,1
29,Female,Asia,6,7,2,5,45.120712330177355,Credit Card,Mobile,0
29,Female,South America,8,10,3,4,74.66109754882604,Credit Card,Mobile,0
39,Male,Asia,7,10,1,4,33.07689991482526,PayPal,Tablet,0
39,Female,Asia,8,7,1,0,36.464472610163206,Direct Debit,Tablet,1
40,Female,North America,22,10,1,5,26.15652745377931,Direct Debit,Tablet,0
38,Male,North America,1,10,6,4,33.58645585099485,Direct Debit,Mobile,1
21,Female,South America,5,6,3,0,31.39950944173118,Credit Card,Tablet,1
26,Male,South America,9,10,2,1,17.39434275118738,Credit Card,Mobile,0
43,Male,Asia,1,8,3,2,65.18535512133107,PayPal,Mobile,0
18,Male,South America,5,9,2,2,32.3629824294051,PayPal,Desktop,0
37,Female,South America,7,8,1,3,39.266042426342004,Direct Debit,Desktop,0
33,Female,North America,14,10,3,4,46.21129567684033,Direct Debit,Tablet,1
43,Female,South America,3,9,2,5,98.30550831497462,Direct Debit,Desktop,1
39,Female,South America,24,10,1,2,66.43281751280006,Direct Debit,Tablet,0
28,Female,Europe,19,9,1,4,74.26793143321686,PayPal,Desktop,0
27,Female,South America,5,8,2,1,67.91242924220107,Direct Debit,Desktop,1
29,Male,South America,24,10,5,3,61.94668859397815,Direct Debit,Desktop,1
40,Male,Asia,11,10,2,1,42.77329671543886,PayPal,Desktop,0
18,Female,Europe,6,10,2,4,10.0,Credit Card,Tablet,1
36,Male,South America,1,5,3,0,63.337433618678375,Direct Debit,Desktop,1
26,Female,Europe,6,7,1,0,50.85464114586979,PayPal,Desktop,0
36,Male,Asia,8,9,1,4,37.866626816384326,Credit Card,Desktop,0
38,Female,Europe,7,9,1,1,50.58295308468418,Credit Card,Tablet,0
18,Male,Europe,24,10,1,1,17.488637873236996,PayPal,Mobile,0
32,Female,South America,7,6,2,4,76.9133385033144,Direct Debit,Tablet,1
36,Male,Asia,3,9,2,2,80.98256443622863,Direct Debit,Mobile,1
35,Female,South America,18,10,4,0,66.67190520561616,PayPal,Tablet,0
33,Male,North America,13,10,0,2,44.4354892431352,Direct Debit,Mobile,0
22,Female,Europe,16,10,3,5,25.940286564430558,Direct Debit,Desktop,0
24,Female,Europe,11,10,1,5,40.65162170753253,Credit Card,Desktop,0
21,Male,Europe,11,9,1,0,86.93174634623341,Credit Card,Desktop,0
40,Male,Europe,24,10,3,0,55.13283067316303,Credit Card,Mobile,1
33,Female,Europe,24,10,5,4,56.87809043169929,PayPal,Tablet,0
34,Male,North America,18,10,2,5,16.498243095541582,PayPal,Mobile,0
18,Female,Asia,8,4,1,0,55.03580410598148,PayPal,Desktop,0
34,Female,North America,23,10,1,4,62.44690776282142,Credit Card,Mobile,0
41,Male,Europe,9,10,0,2,39.83020424255545,Direct Debit,Desktop,1
18,Female,North America,16,10,2,4,69.89391402766097,Credit Card,Mobile,0
29,Female,Europe,16,10,1,2,44.182887288434756,Direct Debit,Mobile,0
19,Male,Europe,5,10,1,0,43.247940531214766,PayPal,Desktop,1
30,Female,Asia,7,8,0,5,58.992015886180454,Credit Card,Tablet,0
25,Male,South America,11,7,2,4,25.226381977427206,Credit Card,Desktop,1
38,Female,South America,1,3,0,5,72.58200322386382,PayPal,Tablet,1
36,Male,North America,14,8,1,0,10.0,Direct Debit,Tablet,0
47,Female,Asia,3,10,3,2,50.80077628057313,Direct Debit,Mobile,1
34,Male,South America,24,10,4,3,53.78779128856102,PayPal,Mobile,0
38,Male,South America,24,10,2,4,43.27331806030753,Credit Card,Mobile,0
29,Female,South America,16,8,5,1,85.69005885732065,Direct Debit,Desktop,1
23,Female,Asia,8,10,0,3,69.48697195692583,Credit Card,Mobile,0
43,Female,South America,12,7,2,0,32.37365353070558,Direct Debit,Desktop,1
47,Female,South America,1,6,2,2,50.030199765823824,Credit Card,Tablet,0
42,Male,North America,7,9,4,2,85.71885046283575,PayPal,Mobile,0
36,Female,South America,4,9,1,5,50.404991974298355,Direct Debit,Tablet,1
25,Female,Asia,9,8,2,2,41.7213278955469,Credit Card,Mobile,0
46,Male,South America,4,7,1,5,10.0,Direct Debit,Tablet,1
40,Female,South America,3,8,3,4,56.42764118951506,Direct Debit,Desktop,1
55,Female,South America,8,3,0,1,67.65405215797813,Direct Debit,Desktop,0
23,Female,Asia,10,10,1,4,53.367056945910605,Direct Debit,Desktop,0
43,Male,Asia,3,10,2,5,55.62342740202243,PayPal,Mobile,1
40,Male,Asia,3,8,1,2,44.689426040912764,Credit Card,Mobile,0
31,Male,South America,23,10,3,4,54.35358037735073,Credit Card,Tablet,1
48,Female,Asia,1,6,1,4,85.9213813818441,Credit Card,Mobile,1
39,Female,Europe,5,9,0,0,40.12772020870745,Direct Debit,Desktop,0
25,Male,Europe,22,10,2,4,37.36010260290005,Credit Card,Tablet,0
33,Female,Asia,7,8,1,0,34.456435485270305,Credit Card,Tablet,0
25,Female,North America,10,7,1,2,42.535417864815635,Credit Card,Tablet,0
30,Female,Europe,5,10,4,4,76.08677815683384,Credit Card,Mobile,1
42,Female,Asia,17,10,2,1,10.0,Direct Debit,Tablet,0
44,Female,North America,18,6,0,4,33.95547514522491,Credit Card,Tablet,0
37,Male,South America,9,10,2,5,78.1582440180675,PayPal,Mobile,0
27,Female,North America,17,10,2,4,52.296250307318616,Credit Card,Tablet,0
38,Female,Asia,2,6,0,0,33.584658499216175,PayPal,Mobile,0
42,Male,South America,13,9,1,2,34.00294298225957,PayPal,Mobile,0
18,Female,North America,24,10,1,4,50.316259291923245,Credit Card,Tablet,0
36,Male,South America,2,9,0,0,10.0,Direct Debit,Mobile,1
33,Female,Asia,21,10,0,0,63.177129849491806,Direct Debit,Mobile,0
44,Female,North America,12,10,2,2,76.35996252764761,Direct Debit,Desktop,0
38,Female,Europe,6,10,1,5,46.74540177593611,Credit Card,Desktop,0
39,Female,Asia,1,5,1,0,61.42085506650249,Credit Card,Tablet,0
30,Male,North America,24,10,3,4,51.13254062432984,PayPal,Desktop,0
35,Female,Asia,5,7,0,5,47.69774933469177,Credit Card,Mobile,0
44,Female,Asia,1,4,3,3,27.70687898512284,PayPal,Mobile,1
34,Male,Europe,21,9,2,0,68.45336168147496,Credit Card,Mobile,0
36,Male,North America,24,10,1,0,46.93244201060161,PayPal,Desktop,0
19,Male,South America,10,8,2,1,25.31426567343043,Credit Card,Tablet,0
34,Male,Asia,15,10,1,3,23.09253106118202,Credit Card,Desktop,0
18,Female,Europe,11,8,2,1,38.71921549683702,Credit Card,Mobile,0
29,Female,Europe,9,10,2,4,67.05194256347009,Credit Card,Tablet,0
35,Female,North America,22,10,2,0,70.82037224890351,Direct Debit,Tablet,0
42,Male,Asia,1,9,1,5,51.72426966062486,Direct Debit,Tablet,0
25,Female,North America,7,9,1,1,19.359065626203744,Credit Card,Tablet,0
38,Male,North America,2,7,1,1,74.29250017932176,Direct Debit,Mobile,1
49,Female,Europe,24,10,1,0,56.60314495649676,Direct Debit,Tablet,0
28,Female,Europe,24,10,1,3,38.06067514021206,PayPal,Desktop,0
19,Female,Asia,21,10,1,5,70.7024289592741,PayPal,Desktop,0
37,Female,Asia,24,10,5,5,18.870021640048428,Credit Card,Desktop,1
23,Female,South America,6,8,1,2,46.03306611880282,PayPal,Tablet,1
26,Female,Europe,12,10,3,4,62.09483662443864,Direct Debit,Tablet,0
44,Female,South America,16,9,2,5,69.16295393187252,Credit Card,Desktop,0
53,Male,North America,14,10,0,3,67.7863454423559,PayPal,Tablet,0
24,Male,North America,7,9,0,0,18.427439206653993,Credit Card,Desktop,0
27,Female,North America,21,10,2,0,64.07290414867889,PayPal,Mobile,0
30,Male,North America,12,9,1,5,41.681757705803285,PayPal,Tablet,0
29,Male,Europe,24,10,3,4,51.92811107205128,PayPal,Mobile,0
54,Male,South America,2,5,1,0,46.16841119466886,Credit Card,Tablet,1
29,Male,North America,17,10,3,0,13.72655653227212,Direct Debit,Mobile,0
31,Female,North America,5,10,2,3,34.81119111689432,PayPal,Tablet,1
51,Female,Europe,2,7,1,3,31.73257115989415,PayPal,Tablet,0
40,Female,Europe,8,5,1,2,54.99513761445955,Direct Debit,Mobile,0
44,Female,Asia,2,10,3,5,64.60603671876767,Direct Debit,Desktop,0
25,Female,Asia,14,10,4,0,15.64695056773693,PayPal,Desktop,0
29,Female,South America,19,10,1,5,56.498327030224516,Direct Debit,Desktop,0
24,Female,South America,17,10,2,0,33.574710505254316,PayPal,Desktop,0
43,Male,Asia,18,10,4,4,31.988912905242902,Credit Card,Mobile,0
47,Female,Asia,3,6,0,4,86.85773456320656,PayPal,Mobile,1
29,Female,Europe,24,10,0,2,29.941021198797827,Direct Debit,Desktop,0
31,Female,Asia,11,6,5,5,62.913889575092504,PayPal,Tablet,0
31,Female,Europe,6,9,0,2,60.428158203142694,Credit Card,Desktop,0
19,Female,South America,20,10,1,1,54.448279159393806,PayPal,Desktop,0
28,Male,Europe,17,10,2,4,69.15178180621618,PayPal,Tablet,0
42,Male,Europe,5,5,1,4,24.094487685585527,Credit Card,Tablet,0
26,Female,South America,13,8,1,2,28.959194588374825,Direct Debit,Tablet,0
35,Male,Asia,19,7,2,1,67.60112128016448,Credit Card,Desktop,0
21,Male,Asia,21,10,1,3,70.41653006459808,Credit Card,Desktop,0
33,Male,South America,6,10,2,3,44.17127722335152,Direct Debit,Tablet,0
29,Female,North America,7,10,4,4,63.379257076903244,PayPal,Mobile,1
22,Female,North America,11,10,0,4,68.23259984493654,PayPal,Desktop,0
42,Male,Asia,8,9,2,0,49.72776468872136,Credit Card,Mobile,0
43,Male,North America,24,8,2,3,31.434415013571584,Direct Debit,Mobile,0
25,Male,Asia,6,5,2,1,64.10066928316229,PayPal,Desktop,1
32,Female,Asia,9,8,1,4,54.177715717623,Direct Debit,Tablet,0
35,Female,Asia,7,10,2,1,82.74155289113975,Direct Debit,Tablet,0
18,Female,Europe,24,10,6,2,33.009597876474984,PayPal,Mobile,1
21,Female,North America,21,10,6,4,67.06033940407609,Direct Debit,Desktop,0
47,Female,South America,24,10,2,3,36.195737763630895,PayPal,Desktop,0
24,Male,Asia,10,10,3,1,43.436288481272946,Credit Card,Desktop,1
47,Female,Asia,9,8,3,1,46.45033270590343,Direct Debit,Tablet,0
21,Female,South America,24,10,1,3,44.365247781537725,PayPal,Desktop,0
41,Male,North America,10,10,1,4,57.16409379763181,Direct Debit,Desktop,0
31,Male,Asia,23,10,4,2,36.78960924411902,Credit Card,Tablet,1
33,Male,Europe,16,10,1,2,69.81548885794334,Direct Debit,Mobile,0
53,Female,Asia,14,10,2,5,60.81791300918205,PayPal,Mobile,0
22,Male,Asia,6,10,0,2,54.08577922751848,Direct Debit,Desktop,0
40,Male,North America,12,9,1,1,29.40380686883918,PayPal,Mobile,0
40,Female,Europe,6,4,2,3,10.126290797716258,Direct Debit,Tablet,0
68,Male,Europe,3,4,2,3,67.02750347590164,Direct Debit,Tablet,1
24,Female,North America,6,10,2,5,29.31933918843821,Credit Card,Tablet,0
28,Female,North America,7,8,4,1,46.484885817567076,Direct Debit,Desktop,0
43,Female,Asia,16,10,2,3,46.63672860579426,PayPal,Mobile,0
32,Male,South America,16,7,1,4,53.23944229723993,PayPal,Mobile,1
30,Male,North America,10,10,1,4,49.598977951549486,Credit Card,Desktop,0
44,Female,North America,11,10,2,1,62.27248297194173,Credit Card,Tablet,0
32,Female,North America,24,10,2,4,61.777212838904504,Credit Card,Desktop,0
26,Male,South America,24,10,4,3,85.39504929534237,Credit Card,Desktop,0
42,Female,Europe,4,3,1,3,66.99907326147714,Credit Card,Mobile,0
38,Male,Asia,5,8,3,0,42.929014002770344,Credit Card,Mobile,1
31,Male,Asia,10,9,1,1,70.81232004487255,Credit Card,Desktop,0
31,Male,South America,11,9,1,2,51.75638761886711,PayPal,Tablet,0
25,Female,Asia,7,8,2,0,51.94762097533972,Direct Debit,Tablet,0
42,Female,South America,24,10,0,1,68.9853396325154,Direct Debit,Tablet,0
31,Female,North America,6,8,0,0,82.86890090542656,Credit Card,Desktop,0
27,Female,Europe,6,10,0,5,33.13566675005103,Credit Card,Mobile,0
22,Female,Asia,21,10,1,2,60.84000830976076,PayPal,Desktop,0
38,Male,Europe,2,6,1,0,71.06490208722919,Credit Card,Tablet,1
29,Male,South America,7,5,3,0,36.14846513133671,PayPal,Tablet,1
18,Male,South America,11,10,0,0,32.42083388711151,Credit Card,Tablet,0
22,Male,Europe,24,10,1,3,74.48357421657143,Credit Card,Desktop,0
32,Male,Asia,7,7,1,1,54.138164561679474,Credit Card,Mobile,0
32,Female,South America,24,10,0,3,33.70250779499699,Credit Card,Tablet,0
32,Male,Europe,24,8,1,1,69.46158533794186,PayPal,Tablet,0
31,Female,Europe,5,10,2,3,67.91508786913273,PayPal,Tablet,0
20,Male,Asia,8,8,1,1,40.82611468782203,PayPal,Tablet,1
26,Female,North America,11,10,2,5,36.84476911996625,Direct Debit,Tablet,0
46,Male,South America,3,8,2,4,52.90619173726263,Direct Debit,Tablet,0
45,Male,South America,1,6,2,5,30.154789469774066,Credit Card,Mobile,1
40,Male,Asia,7,6,2,2,46.248026357853355,Credit Card,Tablet,0
39,Male,North America,4,9,2,3,34.822996733282416,Direct Debit,Tablet,0
44,Female,North America,1,7,1,3,69.58836903639877,Direct Debit,Desktop,0
23,Male,South America,11,9,4,2,46.0331034435938,Credit Card,Tablet,1
35,Male,North America,23,10,3,3,17.520735665915296,Credit Card,Tablet,0
23,Female,Asia,14,10,1,3,72.8012607880011,Direct Debit,Tablet,0
23,Female,Europe,12,10,1,1,64.83474294159348,PayPal,Mobile,1
38,Male,Asia,12,9,1,4,47.554327204295426,Direct Debit,Tablet,0
44,Female,Asia,3,8,0,5,46.25536321357766,Direct Debit,Desktop,0
33,Female,Europe,8,9,2,2,48.057804467654236,Direct Debit,Desktop,0
51,Female,Europe,4,6,1,3,28.147926989816966,PayPal,Tablet,0
37,Female,South America,9,10,2,1,64.84854635737291,PayPal,Desktop,1
27,Female,South America,10,9,0,2,47.20717105966576,Credit Card,Tablet,0
24,Female,Asia,19,10,3,5,43.48490682962138,Credit Card,Mobile,1
45,Female,North America,3,5,3,5,45.95114283452737,Direct Debit,Tablet,1
36,Female,South America,12,9,2,0,71.43187079816624,Credit Card,Desktop,1
41,Female,Europe,1,7,3,2,65.50829961529526,Credit Card,Mobile,1
18,Male,North America,18,10,1,0,74.88150094491725,Direct Debit,Desktop,0
37,Female,North America,12,8,2,4,77.82896601117233,Credit Card,Mobile,0
29,Male,North America,24,10,4,4,45.31610117669695,Direct Debit,Desktop,1
21,Female,Asia,19,10,3,3,55.08067899102436,Credit Card,Mobile,1
34,Female,South America,5,9,4,1,17.171135724249893,PayPal,Tablet,1
45,Female,Europe,23,9,3,1,69.52890036384024,Direct Debit,Desktop,0
57,Male,Europe,2,5,2,2,82.65187138799456,Credit Card,Mobile,1
37,Male,South America,9,6,1,4,70.90339914195141,Direct Debit,Desktop,0
27,Male,South America,8,10,0,5,61.2284596149041,PayPal,Tablet,0
27,Male,North America,5,7,5,5,65.02330945998622,Credit Card,Tablet,1
44,Female,Europe,1,7,2,3,52.563480941001764,Credit Card,Mobile,1
25,Male,South America,6,10,4,2,37.88245481386879,PayPal,Mobile,0
41,Male,South America,9,7,3,0,29.582077481553675,Direct Debit,Tablet,1
37,Male,South America,22,6,1,1,47.643478768177175,PayPal,Desktop,0
36,Male,South America,24,10,1,1,85.0416625583461,Credit Card,Mobile,0
19,Female,South America,24,10,3,2,51.058266234966055,Credit Card,Tablet,1
31,Male,Asia,12,10,1,0,49.30102627409001,Credit Card,Tablet,0
20,Male,North America,24,10,2,0,45.2825537772608,Credit Card,Tablet,0
29,Male,North America,5,9,3,1,44.03146159282087,PayPal,Mobile,0
44,Male,Europe,20,10,1,4,86.94971734453347,Credit Card,Tablet,0
47,Male,South America,4,9,1,3,40.56181391558305,Direct Debit,Tablet,1
37,Female,Asia,24,10,2,5,39.74385759210307,Credit Card,Mobile,0
29,Female,North America,19,10,2,4,30.846717920451844,Direct Debit,Mobile,0
50,Female,South America,16,10,2,3,76.58037988016548,PayPal,Mobile,0
29,Male,Asia,10,10,1,3,65.02992100310722,Direct Debit,Tablet,1
23,Female,Asia,5,9,2,2,43.99474573919017,Credit Card,Mobile,0
41,Male,Europe,4,8,2,2,79.00543494449913,PayPal,Desktop,0
39,Male,Asia,9,8,0,2,70.04243712740492,PayPal,Mobile,0
29,Female,Asia,24,10,2,3,10.0,PayPal,Tablet,0
36,Male,South America,23,10,4,5,48.01831274901507,Direct Debit,Desktop,0
39,Male,Asia,6,7,5,2,63.79656243072333,Direct Debit,Mobile,1
37,Male,Asia,1,6,4,4,48.69232819350837,PayPal,Desktop,1
39,Male,South America,18,9,2,3,50.17031238944708,Credit Card,Desktop,0
29,Male,Europe,24,10,1,1,63.57691265134913,Direct Debit,Tablet,0
40,Female,South America,13,9,2,2,23.312884451907557,PayPal,Tablet,0
35,Female,Asia,1,6,5,1,69.14465663635588,PayPal,Mobile,1
30,Female,South America,5,10,0,2,64.99532124120351,Credit Card,Desktop,0
32,Male,North America,24,10,2,0,46.703458068631306,PayPal,Mobile,0
34,Female,North America,24,10,1,0,57.895178648217204,Direct Debit,Tablet,0
20,Male,Europe,6,9,3,2,60.745409960327976,Credit Card,Tablet,0
28,Male,South America,12,9,1,0,60.28897230129593,Direct Debit,Tablet,0
35,Female,Asia,1,7,0,4,33.49718428245613,Credit Card,Tablet,1
21,Male,Asia,11,10,0,4,39.63322756900157,Direct Debit,Desktop,1
28,Male,Asia,9,10,2,2,68.40803117820501,Credit Card,Mobile,0
58,Female,Europe,17,7,2,3,22.708850976010147,PayPal,Desktop,0
23,Male,South America,24,10,1,2,51.489270779670655,PayPal,Desktop,0
31,Female,Europe,6,10,3,5,42.40028640429119,PayPal,Mobile,1
26,Female,Asia,12,10,3,0,47.043494297597306,PayPal,Desktop,1
33,Female,Europe,24,10,1,0,18.512765666984947,Credit Card,Tablet,0
26,Male,South America,24,10,3,4,42.94386974801326,PayPal,Desktop,1
32,Male,Europe,10,10,3,5,56.632861170108725,Direct Debit,Mobile,1
27,Female,Asia,14,10,2,4,26.08152630081611,Direct Debit,Mobile,0
45,Female,Asia,15,10,1,1,34.34229402458133,Credit Card,Tablet,0
35,Female,Asia,24,10,2,0,55.828752682512935,Credit Card,Desktop,0
24,Female,North America,22,10,4,5,20.515197390807224,Credit Card,Tablet,0
43,Male,Europe,15,10,4,1,32.606139017780194,PayPal,Tablet,0
25,Female,South America,24,10,1,5,42.91010702948038,Credit Card,Mobile,0
19,Male,North America,24,10,5,5,43.69414342916423,Direct Debit,Tablet,1
34,Male,South America,8,9,2,4,54.26436184454822,Direct Debit,Mobile,0
54,Female,North America,21,7,2,4,37.87285038213328,Direct Debit,Desktop,0
18,Female,South America,7,9,1,4,43.46980846576039,Credit Card,Desktop,0
21,Male,South America,7,6,1,1,68.53508382294885,PayPal,Tablet,0
42,Female,North America,1,8,2,4,11.31441947440311,Credit Card,Tablet,0
28,Female,Asia,17,10,3,1,92.74384624294665,Credit Card,Mobile,0
41,Male,Asia,4,9,2,0,71.08043668666843,Credit Card,Desktop,1
26,Female,South America,7,10,1,0,45.38415481070319,PayPal,Tablet,0
36,Female,Asia,4,7,3,0,42.97089447115495,PayPal,Mobile,1
52,Female,Asia,11,7,4,4,26.80650548513187,Credit Card,Mobile,1
23,Male,South America,24,10,5,4,55.792363035784454,Credit Card,Mobile,0
45,Male,Asia,1,4,0,1,52.79752938614086,Direct Debit,Desktop,0
