Age,Gender,Region,DeviceType,SubscriptionLength,UsageFrequency,Complaints,PromotionsUsed,PromotionsDriven,AverageSpending,PaymentMethod,DeviceType,CustomerChurned
59,Female,Asia,Desktop,5,3,5,1,0,44.80808263100461,Credit Card,Desktop,1
19,Male,South America,Mobile,8,7,4,2,0,45.94608283135311,Credit Card,Desktop,1
33,Female,South America,Mobile,24,10,4,2,0,78.71816348674547,PayPal,Desktop,0
48,Female,Asia,Desktop,24,10,1,5,0,76.4059676394671,Credit Card,Mobile,0
42,Male,North America,Mobile,17,9,4,1,0,59.22466045118691,Direct Debit,Tablet,0
33,Male,South America,Mobile,18,7,3,2,0,35.83207208512063,Credit Card,Tablet,1
33,Male,Asia,Desktop,23,10,1,5,0,48.07630413890505,PayPal,Mobile,0
23,Female,Asia,Desktop,13,10,3,4,0,63.0961339551682,Credit Card,Mobile,1
32,Male,North America,Mobile,7,8,5,0,0,46.81292420408319,Direct Debit,Desktop,1
37,Male,South America,Mobile,8,9,1,2,0,20.705175440781147,Credit Card,Tablet,0
46,Female,South America,Desktop,8,9,2,0,0,36.020123128814205,Credit Card,Desktop,0
28,Male,South America,Desktop,24,10,6,2,0,10.0,Direct Debit,Tablet,1
33,Female,North America,Desktop,7,6,3,5,0,31.94850429600678,Credit Card,Mobile,1
25,Female,South America,Desktop,15,10,1,3,0,80.90995270529763,Credit Card,Desktop,0
37,Female,Asia,Desktop,24,9,4,0,0,58.290945097963686,PayPal,Desktop,0
42,Male,North America,Mobile,6,7,2,2,0,83.85428106979931,Credit Card,Mobile,0
41,Female,North America,Desktop,24,10,2,5,0,54.40833192079368,Credit Card,Desktop,0
23,Male,North America,Desktop,11,10,3,4,0,74.77710177577727,Credit Card,Desktop,1
36,Male,Asia,Desktop,24,8,2,0,0,61.467936320541114,Credit Card,Tablet,0
28,Female,South America,Mobile,5,10,1,3,0,53.74237991729375,Credit Card,Desktop,0
45,Female,Asia,Desktop,2,5,6,1,1,53.88635062294014,PayPal,Desktop,1
33,Female,North America,Mobile,16,8,1,4,0,50.92778551330353,Credit Card,Mobile,0
19,Female,Europe,Desktop,24,10,5,4,0,58.96422845392692,PayPal,Tablet,0
32,Male,South America,Mobile,6,7,3,1,0,59.46163194105111,Credit Card,Desktop,1
39,Male,North America,Mobile,2,8,7,3,1,35.92042147349511,Credit Card,Desktop,1
37,Male,Asia,Mobile,8,7,2,3,0,26.36658237022283,Credit Card,Desktop,0
29,Female,South America,Desktop,5,5,0,5,0,67.48590823869162,PayPal,Tablet,0
29,Male,Europe,Desktop,24,10,3,1,0,47.69796717406516,PayPal,Tablet,0
25,Female,Asia,Desktop,24,10,2,5,0,40.00263289385031,PayPal,Mobile,0
31,Male,Europe,Tablet,5,6,0,3,0,51.01784540367106,Credit Card,Mobile,0
26,Male,North America,Mobile,7,10,3,4,0,80.6024846772035,Direct Debit,Mobile,1
44,Male,Asia,Desktop,16,10,1,5,0,47.06305113038436,Credit Card,Tablet,0
25,Female,South America,Mobile,24,10,4,3,0,55.67690611434281,Direct Debit,Desktop,1
36,Male,Asia,Tablet,4,10,2,1,0,67.10751340340724,Direct Debit,Desktop,1
35,Male,South America,Mobile,8,6,2,1,0,37.040272315988844,Credit Card,Mobile,0
44,Female,Europe,Tablet,20,8,0,0,0,61.998617556926014,Direct Debit,Tablet,0
45,Male,North America,Mobile,7,5,3,2,0,50.29008215771611,PayPal,Mobile,1
41,Female,South America,Mobile,24,10,3,3,0,66.48416494209515,PayPal,Tablet,1
38,Female,Europe,Tablet,24,8,2,3,0,43.03938539554355,Direct Debit,Tablet,0
24,Female,South America,Desktop,16,8,2,0,0,60.03114217207647,PayPal,Tablet,0
24,Male,North America,Desktop,6,9,1,5,0,29.116387099470515,Credit Card,Tablet,0
26,Male,Asia,Desktop,5,8,1,3,0,31.01397433840119,Credit Card,Tablet,0
42,Female,Asia,Mobile,24,10,5,3,0,66.98832034502894,Direct Debit,Mobile,0
35,Male,Europe,Desktop,8,10,4,3,0,42.75991962136628,Direct Debit,Desktop,1
43,Male,North America,Mobile,1,6,1,1,0,50.6946119156436,Credit Card,Mobile,1
45,Female,Asia,Desktop,10,7,3,3,0,19.566231547322523,Credit Card,Desktop,1
27,Male,Europe,Mobile,15,10,0,5,0,46.30634497094054,PayPal,Tablet,0
35,Female,Asia,Desktop,16,10,0,5,0,100.87155511502647,PayPal,Desktop,0
34,Female,Europe,Mobile,12,8,0,5,0,68.88358929645935,PayPal,Mobile,0
31,Female,North America,Mobile,9,8,0,2,0,87.77160260607833,PayPal,Tablet,0
29,Male,South America,Desktop,7,10,2,1,0,17.65818717804055,PayPal,Mobile,1
46,Male,Europe,Mobile,24,10,1,4,0,81.55830580292974,Direct Debit,Desktop,0
35,Female,North America,Mobile,9,9,2,4,0,44.94049531425162,PayPal,Mobile,0
35,Female,Asia,Desktop,11,6,3,2,0,54.577587547202015,PayPal,Desktop,1
26,Female,Asia,Desktop,5,10,3,4,0,50.54809693545015,Direct Debit,Mobile,1
41,Male,South America,Desktop,1,9,3,3,1,28.16451232287124,Direct Debit,Desktop,0
24,Female,North America,Tablet,21,10,0,3,0,66.84000714929095,PayPal,Mobile,0
39,Male,Asia,Desktop,13,8,1,3,0,35.57511151101663,Credit Card,Mobile,0
39,Male,Asia,Desktop,5,8,1,0,0,38.613640893676276,PayPal,Mobile,1
30,Female,Europe,Tablet,9,10,3,1,0,67.89992043217092,Direct Debit,Tablet,0
38,Male,North America,Mobile,23,9,2,1,0,80.48852155470291,Direct Debit,Desktop,0
36,Female,South America,Mobile,24,10,3,4,0,80.66407204330802,Direct Debit,Mobile,0
34,Female,Asia,Mobile,22,10,1,4,0,91.72002330315885,Credit Card,Mobile,0
35,Female,Asia,Desktop,1,10,1,4,0,67.55121670050994,Direct Debit,Mobile,1
35,Female,Europe,Mobile,24,10,3,2,0,47.000805239137236,Credit Card,Desktop,0
36,Male,North America,Mobile,5,8,5,5,0,64.24440765369474,Credit Card,Mobile,1
35,Female,Europe,Mobile,3,6,6,5,1,36.53322179162221,Credit Card,Desktop,1
23,Female,South America,Desktop,24,10,1,4,0,80.7037580769603,Direct Debit,Mobile,0
33,Female,Europe,Mobile,22,10,3,2,0,43.04564889690772,Credit Card,Tablet,0
37,Male,Asia,Desktop,12,8,3,2,0,116.94782997855677,Credit Card,Desktop,1
35,Female,North America,Desktop,7,7,2,3,0,46.68691508258403,Credit Card,Tablet,0
44,Female,Asia,Mobile,10,5,1,0,0,61.51783885098614,Credit Card,Tablet,1
41,Female,South America,Tablet,11,9,5,1,0,53.37665065743118,Credit Card,Tablet,1
26,Female,North America,Desktop,24,10,2,4,0,53.70001303757164,Credit Card,Desktop,0
33,Female,Asia,Tablet,7,10,2,5,0,72.55327718929043,Direct Debit,Mobile,0
31,Male,Asia,Mobile,20,10,0,5,0,95.29710615540318,PayPal,Desktop,0
34,Male,North America,Tablet,10,6,2,4,0,51.81573890131359,Credit Card,Desktop,0
34,Male,North America,Tablet,24,10,2,2,0,53.459296748782286,Credit Card,Mobile,0
41,Male,Europe,Mobile,3,6,1,3,1,48.75423709432093,PayPal,Mobile,0
36,Male,South America,Mobile,8,5,1,4,0,50.404622607814105,Direct Debit,Mobile,0
47,Male,South America,Desktop,1,6,4,3,1,49.81595884606645,PayPal,Tablet,1
37,Male,South America,Mobile,24,10,5,5,0,80.51382761915804,Direct Debit,Tablet,1
26,Male,Europe,Mobile,10,10,2,5,0,66.93510479036716,Credit Card,Tablet,0
30,Male,Europe,Desktop,11,7,2,5,0,53.952205075062686,Direct Debit,Mobile,0
41,Female,North America,Mobile,4,6,2,3,0,63.02220501803504,PayPal,Desktop,1
18,Female,Asia,Desktop,20,10,4,5,0,64.07217372391469,PayPal,Desktop,0
21,Male,North America,Mobile,24,10,2,2,0,64.51253910510323,Credit Card,Tablet,0
35,Female,Europe,Mobile,1,5,2,3,0,58.56094419348683,PayPal,Mobile,1
44,Male,Europe,Mobile,21,10,3,2,0,52.290820407228864,Direct Debit,Mobile,0
48,Female,Europe,Mobile,11,10,0,1,0,72.09712952371541,Credit Card,Mobile,0
32,Female,Europe,Tablet,7,10,0,3,0,39.39322336865288,Direct Debit,Mobile,0
45,Female,Asia,Desktop,1,9,4,5,1,21.21924320949244,Direct Debit,Mobile,1
35,Male,Asia,Desktop,1,5,2,5,1,80.47806348955679,Credit Card,Desktop,0
19,Male,South America,Mobile,11,10,5,4,0,77.35672400003003,Direct Debit,Mobile,1
34,Female,Europe,Desktop,23,10,2,5,0,99.49234964653125,Credit Card,Tablet,0
28,Female,North America,Mobile,7,10,3,3,0,68.2952504568282,PayPal,Mobile,1
44,Male,Europe,Mobile,7,5,1,3,0,55.861714845914946,Direct Debit,Desktop,1
34,Male,Europe,Tablet,5,10,2,3,0,60.738591880413,Credit Card,Mobile,0
22,Female,Europe,Desktop,9,10,0,4,0,44.64182179260802,Credit Card,Mobile,0
20,Male,Asia,Desktop,15,10,2,5,0,57.862873095799564,Direct Debit,Tablet,0
34,Female,North America,Mobile,12,10,3,2,0,71.02335769664553,Direct Debit,Mobile,0
18,Female,Asia,Desktop,8,10,1,4,0,80.15465213434746,PayPal,Mobile,0
29,Female,Europe,Tablet,7,7,0,0,0,90.23113626162058,Credit Card,Desktop,1
37,Male,Europe,Desktop,4,7,3,3,0,50.88408033203215,Direct Debit,Mobile,1
24,Female,Europe,Desktop,6,9,1,1,0,70.3935009027785,PayPal,Tablet,0
44,Male,North America,Mobile,19,10,0,3,0,91.43148489540357,Direct Debit,Tablet,0
46,Female,Asia,Desktop,24,10,3,1,0,37.16571706811384,Direct Debit,Tablet,0
24,Male,South America,Desktop,6,8,1,1,0,53.11715679214333,Credit Card,Mobile,0
32,Female,Asia,Tablet,5,9,2,4,0,54.3345994206143,PayPal,Desktop,0
44,Female,South America,Mobile,18,10,2,5,0,73.61010054929797,Direct Debit,Desktop,0
34,Female,North America,Desktop,8,10,0,5,0,46.662272515741826,Credit Card,Tablet,0
21,Male,Asia,Desktop,7,6,1,4,0,61.15072730776819,Direct Debit,Tablet,0
33,Male,Europe,Mobile,21,10,1,1,0,63.041223645897475,Credit Card,Mobile,0
26,Female,South America,Mobile,17,10,1,1,0,78.74388074713221,Direct Debit,Tablet,0
46,Female,North America,Mobile,4,4,2,5,0,76.34116939355567,PayPal,Desktop,0
41,Male,North America,Mobile,24,10,2,3,0,75.24010522455396,Direct Debit,Mobile,0
31,Female,North America,Mobile,6,8,2,0,0,44.0144141716505,PayPal,Tablet,0
36,Female,South America,Mobile,10,10,2,1,0,67.54533221303767,PayPal,Mobile,0
21,Male,Europe,Desktop,8,10,3,5,0,34.24917971834245,Direct Debit,Mobile,1
27,Male,Asia,Desktop,24,9,1,1,0,53.795016235589856,Credit Card,Tablet,0
50,Female,Asia,Desktop,24,9,2,2,0,69.86800115719124,Direct Debit,Mobile,0
35,Female,South America,Mobile,1,10,0,4,0,40.135966510857166,Credit Card,Desktop,0
44,Female,Europe,Desktop,16,4,3,5,0,44.61495237054915,PayPal,Tablet,0
37,Female,Europe,Mobile,24,10,1,5,0,45.815371206889,Credit Card,Mobile,0
48,Male,South America,Desktop,16,6,0,4,0,42.74902753802117,PayPal,Desktop,0
18,Male,South America,Desktop,6,9,2,3,0,65.82154421198484,Direct Debit,Tablet,0
33,Male,South America,Desktop,16,10,3,3,0,72.35810539614872,Direct Debit,Mobile,1
51,Male,North America,Desktop,10,8,2,5,0,75.07362532974564,PayPal,Tablet,0
44,Female,North America,Mobile,5,9,0,4,0,57.13821691884867,PayPal,Mobile,1
48,Male,Asia,Desktop,3,7,5,4,0,66.55625292914557,PayPal,Desktop,1
34,Female,North America,Desktop,13,10,4,2,0,40.27248765270223,Credit Card,Tablet,1
29,Male,North America,Mobile,24,10,1,3,0,103.2240598982605,Direct Debit,Mobile,0
24,Male,North America,Desktop,24,10,0,2,0,80.42678324047367,PayPal,Mobile,0
24,Female,North America,Mobile,9,8,3,2,0,54.67783013193285,Direct Debit,Tablet,1
43,Female,Asia,Desktop,2,8,5,2,1,49.15499284430988,Credit Card,Mobile,1
40,Female,South America,Desktop,8,10,2,5,0,49.93841532582137,Direct Debit,Mobile,0
34,Male,South America,Desktop,13,8,2,4,0,65.46750290874195,PayPal,Tablet,0
40,Female,Europe,Desktop,1,6,1,0,1,70.46888502361466,PayPal,Tablet,0
36,Male,Asia,Desktop,6,6,2,1,0,61.49551631365503,Direct Debit,Desktop,0
44,Female,Europe,Desktop,12,7,3,5,0,63.64331527553409,Direct Debit,Tablet,0
44,Male,North America,Tablet,2,5,2,5,1,51.32513177950101,PayPal,Desktop,1
24,Female,North America,Desktop,9,10,2,5,0,76.04647816727508,PayPal,Desktop,0
37,Female,North America,Mobile,13,10,3,1,0,64.08109343642329,PayPal,Mobile,1
18,Female,Asia,Desktop,24,10,3,5,0,60.55721636706906,PayPal,Desktop,0
36,Male,North America,Mobile,16,9,2,4,0,31.583188231291004,PayPal,Mobile,0
41,Female,Europe,Tablet,24,10,3,5,0,40.00072594543539,PayPal,Desktop,1
21,Female,South America,Tablet,24,10,3,2,0,48.29859317752293,Direct Debit,Tablet,0
30,Male,South America,Mobile,11,10,4,3,0,58.94992868599934,Credit Card,Mobile,0
35,Male,Asia,Mobile,24,10,2,2,0,37.495898734610286,Credit Card,Tablet,0
37,Female,Asia,Desktop,6,5,2,4,0,65.14367830190754,Direct Debit,Mobile,1
32,Female,Asia,Desktop,8,10,0,5,0,74.60507103294412,PayPal,Tablet,1
23,Male,Europe,Tablet,16,10,0,3,0,34.20937981870658,Credit Card,Desktop,0
34,Female,Europe,Desktop,24,10,2,5,0,68.47615875209526,PayPal,Desktop,0
18,Female,Asia,Desktop,23,10,3,4,0,83.94899214771856,Credit Card,Tablet,0
32,Female,Asia,Desktop,17,10,1,2,0,91.61641440545178,Credit Card,Tablet,0
30,Female,South America,Mobile,24,10,5,4,0,22.76223085505837,Direct Debit,Desktop,1
33,Male,Europe,Desktop,5,10,5,1,0,101.4542492894067,Credit Card,Tablet,0
29,Male,Asia,Desktop,7,10,5,3,0,77.74233450074505,Credit Card,Desktop,1
19,Female,Asia,Desktop,19,10,2,3,0,95.52398833342536,Credit Card,Desktop,0
31,Female,South America,Mobile,11,10,1,4,0,46.411729306018685,Direct Debit,Desktop,0
44,Male,North America,Desktop,24,10,1,3,0,57.18302308893479,PayPal,Mobile,0
47,Male,Europe,Desktop,1,5,6,1,1,66.418075205961,Credit Card,Desktop,1
59,Female,Europe,Desktop,5,6,1,0,0,45.52893027388158,Credit Card,Desktop,1
51,Female,Europe,Mobile,12,8,1,0,0,69.13903514908247,Credit Card,Desktop,0
23,Female,Asia,Desktop,6,3,1,4,0,49.175943135203134,Credit Card,Mobile,1
30,Female,Europe,Mobile,11,10,3,3,0,50.35664000479364,Direct Debit,Mobile,1
34,Male,North America,Desktop,24,10,2,1,0,84.14264628374116,Direct Debit,Tablet,0
34,Female,South America,Mobile,5,7,2,0,0,87.68646824682386,Credit Card,Tablet,0
35,Female,South America,Desktop,24,10,2,1,0,67.8748872633905,Direct Debit,Mobile,0
59,Female,North America,Tablet,8,7,1,0,0,48.67176972167919,PayPal,Mobile,0
24,Female,South America,Tablet,16,10,3,3,0,56.68497590892041,Direct Debit,Mobile,1
27,Male,North America,Mobile,8,10,0,5,0,87.69395493291343,PayPal,Desktop,0
51,Female,Asia,Mobile,6,9,3,3,0,50.58724958090676,Direct Debit,Tablet,0
28,Female,South America,Mobile,24,10,2,5,0,29.560806292331662,Direct Debit,Desktop,0
38,Female,North America,Mobile,16,9,0,0,0,44.96352603316991,Direct Debit,Tablet,0
45,Female,Europe,Mobile,24,10,3,5,0,40.125969797774516,Direct Debit,Desktop,1
39,Male,South America,Desktop,14,9,4,5,0,37.7824943350128,Direct Debit,Tablet,0
36,Female,South America,Mobile,4,6,1,3,0,67.90301939778259,Credit Card,Tablet,0
44,Male,North America,Mobile,24,10,0,4,0,41.400530253133375,Direct Debit,Mobile,0
26,Female,Europe,Mobile,10,10,1,5,0,67.50504464354103,PayPal,Mobile,1
30,Male,North America,Mobile,8,9,1,2,0,81.2362471085305,Direct Debit,Tablet,0
40,Female,North America,Mobile,1,7,2,4,1,38.845108272682594,Credit Card,Desktop,1
18,Male,Asia,Desktop,9,10,1,5,0,50.411918334636255,Credit Card,Desktop,0
49,Female,South America,Desktop,3,4,3,3,1,59.72500978881973,Direct Debit,Tablet,1
38,Male,North America,Mobile,24,10,3,2,0,105.73834596365808,Credit Card,Desktop,1
36,Female,South America,Mobile,10,7,2,3,0,31.180025890333383,PayPal,Mobile,0
18,Male,South America,Mobile,6,10,4,5,0,52.88909003481038,PayPal,Mobile,0
22,Female,South America,Desktop,20,10,2,2,0,19.034292650270217,PayPal,Tablet,0
31,Male,Asia,Mobile,24,9,2,0,0,70.53498159358168,Credit Card,Tablet,0
43,Male,Asia,Desktop,1,6,5,3,1,58.48944408405457,Credit Card,Tablet,1
18,Male,North America,Desktop,13,9,1,1,0,88.50182704278241,Credit Card,Desktop,0
42,Female,South America,Mobile,13,10,2,1,0,64.91245421233242,Direct Debit,Mobile,0
31,Female,North America,Mobile,5,6,2,0,0,49.82041157342981,Credit Card,Mobile,0
32,Female,Europe,Desktop,6,7,1,0,0,84.8798685569235,Direct Debit,Desktop,0
37,Male,Asia,Mobile,18,10,2,1,0,78.49303547650847,Credit Card,Mobile,0
37,Male,North America,Mobile,16,9,1,2,0,47.15713329810849,Direct Debit,Desktop,0
27,Male,Europe,Desktop,22,10,3,1,0,52.399017777135384,Direct Debit,Tablet,1
41,Female,Europe,Mobile,1,6,2,2,1,64.72228982386929,Credit Card,Mobile,0
18,Female,South America,Mobile,18,10,0,2,0,47.134123112368684,Credit Card,Desktop,0
30,Male,Asia,Mobile,11,10,2,2,0,43.792596063687995,PayPal,Tablet,0
36,Male,South America,Mobile,3,5,5,3,1,85.66948990105152,Direct Debit,Desktop,1
31,Female,Asia,Desktop,11,10,1,5,0,94.77809507925937,Credit Card,Tablet,0
18,Female,Europe,Tablet,6,8,1,5,0,76.26344459100108,Direct Debit,Mobile,0
42,Female,North America,Mobile,1,7,4,4,1,60.35969735498726,PayPal,Desktop,1
22,Female,South America,Desktop,9,9,0,1,0,41.45307421708071,Direct Debit,Desktop,0
34,Male,Europe,Mobile,9,6,2,3,0,33.12715030110731,Credit Card,Mobile,1
36,Female,Asia,Tablet,9,6,2,4,0,75.95736995889806,Direct Debit,Desktop,1
35,Male,South America,Mobile,1,7,3,3,1,86.61735923973984,PayPal,Desktop,1
46,Female,North America,Desktop,5,8,2,3,0,33.48880219778607,PayPal,Desktop,1
34,Male,Asia,Mobile,24,10,1,2,0,52.4402468492036,PayPal,Desktop,0
39,Male,Europe,Tablet,24,10,0,2,0,47.213342704877725,Direct Debit,Mobile,0
34,Male,North America,Desktop,13,10,1,2,0,52.57908342129148,PayPal,Tablet,0
41,Male,Asia,Mobile,20,10,5,1,0,43.36483983947596,Credit Card,Desktop,0
48,Female,South America,Mobile,2,4,1,2,1,65.59949284068524,Direct Debit,Desktop,0
36,Male,Asia,Desktop,2,9,2,5,1,81.212766765483,Credit Card,Mobile,0
42,Male,Asia,Mobile,1,6,2,5,1,94.66094400699386,Credit Card,Tablet,1
49,Female,Europe,Mobile,17,9,0,2,0,56.02761750036142,Credit Card,Desktop,0
48,Male,North America,Desktop,12,10,2,2,0,74.83597777822985,Direct Debit,Desktop,0
31,Male,Asia,Desktop,22,10,3,3,0,52.31832067862272,PayPal,Desktop,0
45,Male,North America,Mobile,4,9,3,1,0,69.35594645402533,Credit Card,Mobile,0
37,Female,North America,Tablet,3,4,0,4,0,12.774806383498948,Credit Card,Mobile,0
46,Male,South America,Desktop,8,9,1,1,0,99.79219206652101,Credit Card,Mobile,1
40,Male,North America,Desktop,2,7,1,5,1,53.73609681645777,Credit Card,Desktop,0
37,Male,Asia,Desktop,4,9,2,4,0,43.534278686778556,PayPal,Tablet,0
39,Female,Europe,Tablet,3,7,1,1,1,83.2752907367804,Credit Card,Desktop,0
37,Male,Asia,Mobile,24,10,2,5,0,75.79279992467094,PayPal,Tablet,0
37,Female,South America,Mobile,24,10,1,1,0,58.25342559144245,Direct Debit,Tablet,0
33,Male,Asia,Desktop,8,10,3,3,0,61.68353560508274,Credit Card,Mobile,1
32,Female,South America,Desktop,22,10,0,5,0,31.264668707310065,PayPal,Desktop,0
52,Female,Europe,Mobile,17,10,3,4,0,34.80073700130791,PayPal,Desktop,0
39,Male,North America,Desktop,4,7,2,3,0,63.23282203904155,Credit Card,Tablet,1
29,Male,South America,Tablet,13,10,2,5,0,58.026302572144075,PayPal,Desktop,0
32,Female,Asia,Desktop,18,10,2,4,0,64.01706942978706,PayPal,Mobile,0
45,Female,Asia,Mobile,2,6,2,2,1,81.95594034221799,PayPal,Mobile,1
27,Female,Europe,Desktop,6,9,1,5,0,62.314297102362744,Credit Card,Tablet,1
20,Female,South America,Desktop,10,10,2,4,0,49.293391137881066,Credit Card,Desktop,0
20,Male,South America,Desktop,14,10,1,2,0,68.3793963121946,PayPal,Mobile,0
18,Female,Asia,Desktop,9,10,4,4,0,91.36732200850511,Direct Debit,Desktop,0
22,Male,Asia,Desktop,24,10,2,5,0,54.15372008090412,Direct Debit,Mobile,0
23,Male,North America,Desktop,14,10,1,3,0,58.18545772315791,Direct Debit,Desktop,0
48,Female,Asia,Mobile,1,7,1,3,0,69.24601989683667,Direct Debit,Mobile,1
34,Male,South America,Desktop,24,10,2,5,0,55.42985183507314,Direct Debit,Mobile,0
31,Female,South America,Mobile,23,10,1,4,0,50.80263405734483,Credit Card,Tablet,0
20,Male,Europe,Mobile,24,10,1,3,0,40.053359004904344,PayPal,Mobile,0
33,Female,South America,Mobile,6,6,2,3,0,25.29929825069467,Direct Debit,Mobile,0
18,Female,Europe,Desktop,5,10,3,2,0,61.28807822868569,PayPal,Tablet,1
31,Female,Asia,Mobile,24,9,3,1,0,108.04350395503198,Credit Card,Tablet,0
55,Male,Europe,Desktop,13,7,2,0,0,50.641036162383024,PayPal,Mobile,0
41,Female,South America,Mobile,5,7,2,5,0,97.3791650273078,Credit Card,Tablet,0
32,Female,South America,Desktop,19,10,0,5,0,51.046162917354984,PayPal,Mobile,0
41,Female,Europe,Tablet,5,7,2,3,0,50.309303646406974,PayPal,Mobile,1
29,Male,Asia,Desktop,16,10,1,5,0,37.03542138335496,Credit Card,Desktop,0
26,Male,Asia,Desktop,21,10,2,5,0,94.26124492301358,Direct Debit,Tablet,0
52,Male,South America,Tablet,10,10,4,3,0,14.300079380596884,Direct Debit,Tablet,0
23,Female,North America,Desktop,24,10,3,5,0,67.16609005769186,Direct Debit,Desktop,0
31,Female,South America,Mobile,6,8,1,2,0,54.948785314409506,Direct Debit,Desktop,0
38,Male,Asia,Desktop,12,10,1,4,0,82.83099895221171,Credit Card,Tablet,0
25,Female,Europe,Desktop,7,10,3,5,0,73.46992041539579,Credit Card,Mobile,1
41,Male,South America,Mobile,3,5,3,5,1,57.65949554196479,PayPal,Tablet,1
31,Male,Europe,Mobile,7,10,5,4,0,42.57490011140783,PayPal,Tablet,1
41,Female,North America,Mobile,9,7,2,0,0,25.278144464499253,Credit Card,Mobile,0
40,Female,Europe,Desktop,24,10,2,1,0,44.82609922942294,Direct Debit,Desktop,0
32,Female,South America,Desktop,17,10,3,5,0,54.54820440979949,Direct Debit,Desktop,0
52,Female,Europe,Mobile,2,5,4,3,1,32.56331365951479,Credit Card,Desktop,1
28,Female,Europe,Mobile,23,10,1,4,0,67.81479558646657,PayPal,Mobile,0
48,Male,North America,Mobile,15,7,1,0,0,66.895738675816,Direct Debit,Desktop,0
46,Female,Asia,Mobile,3,5,1,4,1,46.159787385937165,PayPal,Mobile,1
52,Female,North America,Mobile,5,6,1,4,0,42.80546208620322,PayPal,Desktop,1
36,Male,Europe,Mobile,1,5,1,0,1,16.380791449967766,Credit Card,Tablet,1
27,Female,South America,Desktop,13,9,1,1,0,57.92356622831312,Credit Card,Tablet,0
55,Male,Europe,Desktop,14,9,3,2,0,37.73284820087519,Credit Card,Desktop,1
31,Male,South America,Mobile,24,10,1,1,0,83.36090634214848,Credit Card,Mobile,0
26,Female,South America,Mobile,23,10,1,5,0,61.23263260875997,Credit Card,Tablet,0
33,Male,North America,Desktop,14,10,0,5,0,86.44545156775148,Direct Debit,Mobile,0
25,Male,South America,Desktop,9,10,3,4,0,67.16161147134204,Direct Debit,Desktop,1
